Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
49,0,Travel_Rarely,0.1313,Sales,0.11,4,Marketing,1,1757,4,0,0.08,3,2,Sales Executive,4,Single,Medium Income,0.08191,0.3,Y,0,12,3,3,80,0,1,4,0.05,0.0
33,1,Travel_Rarely,0.0211,Sales,0.16,3,Life Sciences,1,1758,1,0,0.074,3,3,Sales Executive,1,Single,High Income,0.10092,0.2,Y,1,20,3,3,80,0,2,2,0.0,0.0
38,0,Travel_Frequently,0.0594,Research & Development,0.02,2,Medical,1,1760,3,0,0.075,2,1,Laboratory Technician,2,Married,Low Income,0.15963,0.4,Y,0,14,3,2,80,1,4,2,0.06,0.0
31,1,Travel_Rarely,0.1079,Sales,0.16,4,Marketing,1,1761,1,1,0.07,3,3,Sales Executive,3,Married,High Income,0.19002,0.2,Y,0,13,3,1,80,3,2,3,0.01,0.0
29,0,Travel_Rarely,0.059,Research & Development,0.04,3,Technical Degree,1,1762,4,0,0.091,2,1,Research Scientist,1,Divorced,Low Income,0.10007,0.1,Y,0,13,3,3,80,1,2,3,0.01,0.0
30,0,Travel_Rarely,0.0305,Research & Development,0.16,3,Life Sciences,1,1763,3,1,0.058,4,2,Healthcare Representative,3,Married,Medium Income,0.09128,0.3,Y,0,16,3,3,80,1,3,3,0.07,0.01
32,0,Non-Travel,0.0953,Research & Development,0.05,4,Technical Degree,1,1764,2,1,0.065,3,1,Research Scientist,2,Single,Low Income,0.17674,0.2,Y,0,14,3,2,80,0,3,3,0.07,0.0
38,0,Travel_Rarely,0.0833,Research & Development,0.18,3,Medical,1,1766,2,1,0.06,1,2,Healthcare Representative,4,Married,Medium Income,0.24539,0.3,Y,1,16,3,3,80,1,2,3,0.01,0.01
43,1,Travel_Frequently,0.0807,Research & Development,0.17,3,Technical Degree,1,1767,3,1,0.038,2,1,Research Scientist,3,Married,Low Income,0.15587,0.9,Y,1,16,3,4,80,1,4,3,0.01,0.0
42,0,Travel_Rarely,0.0855,Research & Development,0.12,3,Medical,1,1768,2,1,0.057,3,1,Laboratory Technician,2,Divorced,Low Income,0.08952,0.8,Y,0,22,3,2,80,3,6,2,0.05,0.0
55,0,Travel_Rarely,0.0478,Research & Development,0.02,3,Medical,1,1770,3,1,0.06,2,5,Research Director,1,Married,High Income,0.19805,0.8,Y,0,12,3,2,80,3,2,3,0.01,0.0
33,0,Non-Travel,0.0775,Research & Development,0.04,3,Technical Degree,1,1771,4,1,0.09,3,2,Research Scientist,2,Divorced,Low Income,0.06194,0.5,Y,0,15,3,4,80,2,2,2,0.09,0.01
41,0,Travel_Rarely,0.0548,Research & Development,0.09,4,Life Sciences,1,1772,3,1,0.094,3,1,Laboratory Technician,1,Divorced,Low Income,0.2052,0.1,Y,0,20,3,2,80,2,2,3,0.05,0.0
34,0,Non-Travel,0.1375,Sales,0.1,3,Life Sciences,1,1774,4,1,0.087,3,2,Sales Executive,3,Divorced,Medium Income,0.12313,0.1,Y,1,14,3,3,80,1,3,3,0.15,0.0
53,0,Non-Travel,0.0661,Research & Development,0.01,4,Medical,1,1775,1,0,0.06,2,4,Manufacturing Director,3,Married,High Income,0.22308,0.4,Y,1,20,3,4,80,3,2,2,0.03,0.0
43,0,Travel_Rarely,0.0244,Human Resources,0.02,3,Life Sciences,1,1778,2,1,0.097,3,1,Human Resources,4,Single,Low Income,0.05033,0.0,Y,0,13,3,2,80,0,5,3,0.09,0.01
34,0,Travel_Rarely,0.0511,Sales,0.03,2,Life Sciences,1,1779,4,0,0.032,1,2,Sales Executive,4,Single,Medium Income,0.25353,0.5,Y,0,12,3,1,80,0,3,3,0.02,0.02
21,1,Travel_Rarely,0.0337,Sales,0.07,1,Marketing,1,1780,2,1,0.031,3,1,Sales Representative,2,Single,Low Income,0.04567,0.1,Y,0,13,3,2,80,0,3,3,0.01,0.01
38,0,Travel_Rarely,0.1153,Research & Development,0.06,2,Other,1,1782,4,0,0.04,2,1,Laboratory Technician,3,Married,Medium Income,0.16376,0.1,Y,0,11,3,2,80,1,3,3,0.05,0.0
22,1,Travel_Rarely,0.1294,Research & Development,0.08,1,Medical,1,1783,3,0,0.079,3,1,Laboratory Technician,1,Married,Low Income,0.15999,0.1,Y,1,17,3,3,80,0,6,3,0.01,0.0
31,0,Travel_Rarely,0.0196,Sales,0.29,4,Marketing,1,1784,1,0,0.091,2,2,Sales Executive,4,Married,Medium Income,0.13402,0.1,Y,0,14,3,1,80,2,3,3,0.12,0.05
51,0,Travel_Rarely,0.0942,Research & Development,0.03,3,Technical Degree,1,1786,1,0,0.053,3,3,Manager,3,Married,High Income,0.22984,0.2,Y,0,11,3,4,80,0,2,3,0.02,0.02
37,0,Travel_Rarely,0.0589,Sales,0.09,2,Marketing,1,1787,2,1,0.046,2,2,Sales Executive,2,Married,Medium Income,0.088,0.1,Y,0,14,3,1,80,2,2,3,0.05,0.0
46,0,Travel_Rarely,0.0734,Research & Development,0.02,4,Medical,1,1789,3,1,0.046,3,5,Research Director,4,Divorced,High Income,0.14218,0.7,Y,1,17,3,3,80,1,3,3,0.02,0.02
36,0,Travel_Rarely,0.1383,Research & Development,0.1,3,Life Sciences,1,1790,4,1,0.09,3,3,Healthcare Representative,1,Married,High Income,0.25949,0.7,Y,1,13,3,4,80,1,1,3,0.12,0.05
44,1,Travel_Frequently,0.0429,Research & Development,0.01,2,Medical,1,1792,3,1,0.099,3,1,Research Scientist,2,Divorced,Low Income,0.11092,0.1,Y,1,12,3,3,80,3,2,2,0.05,0.02
37,0,Travel_Rarely,0.1239,Human Resources,0.08,2,Other,1,1794,3,1,0.089,3,2,Human Resources,2,Divorced,Medium Income,0.12832,0.2,Y,0,13,3,3,80,0,4,2,0.1,0.04
35,1,Travel_Rarely,0.0303,Sales,0.27,3,Life Sciences,1,1797,3,1,0.084,3,2,Sales Executive,4,Single,Medium Income,0.13492,0.1,Y,1,18,3,4,80,0,2,3,0.1,0.07
33,0,Travel_Rarely,0.0867,Research & Development,0.08,4,Life Sciences,1,1798,4,1,0.09,4,1,Research Scientist,1,Married,Low Income,0.06076,0.6,Y,0,19,3,2,80,1,1,3,0.1,0.07
28,0,Travel_Rarely,0.1181,Research & Development,0.01,3,Life Sciences,1,1799,3,1,0.082,3,1,Research Scientist,4,Married,Low Income,0.05531,0.1,Y,0,11,3,3,80,1,6,4,0.05,0.0
39,0,Travel_Rarely,0.1253,Research & Development,0.1,1,Medical,1,1800,3,1,0.065,3,3,Research Director,3,Single,High Income,0.07914,0.7,Y,0,21,3,3,80,0,3,3,0.04,0.02
46,0,Non-Travel,0.0849,Sales,0.26,2,Life Sciences,1,1801,2,1,0.098,2,2,Sales Executive,2,Single,High Income,0.25166,0.8,Y,0,15,3,3,80,0,3,3,0.02,0.02
40,0,Travel_Rarely,0.0616,Research & Development,0.02,2,Life Sciences,1,1802,3,0,0.099,3,1,Laboratory Technician,1,Married,Low Income,0.25605,0.4,Y,0,17,3,4,80,1,5,2,0.04,0.0
42,0,Travel_Rarely,0.1128,Research & Development,0.13,3,Medical,1,1803,2,1,0.095,4,2,Healthcare Representative,1,Married,Medium Income,0.05696,0.5,Y,0,18,3,3,80,2,2,2,0.0,0.0
35,0,Non-Travel,0.118,Research & Development,0.02,2,Medical,1,1804,2,1,0.09,3,2,Manufacturing Director,4,Divorced,Medium Income,0.24442,0.2,Y,0,14,3,3,80,1,6,3,0.07,0.01
38,0,Non-Travel,0.1336,Human Resources,0.02,3,Human Resources,1,1805,1,1,0.1,3,1,Human Resources,2,Divorced,Low Income,0.07129,0.5,Y,0,13,3,4,80,3,3,3,0.11,0.03
34,1,Travel_Frequently,0.0234,Research & Development,0.09,4,Life Sciences,1,1807,4,1,0.093,3,2,Laboratory Technician,1,Married,Medium Income,0.06208,0.4,Y,0,17,3,3,80,1,3,2,0.07,0.0
37,1,Travel_Rarely,0.037,Research & Development,0.1,4,Medical,1,1809,4,1,0.058,3,2,Manufacturing Director,1,Single,Medium Income,0.04992,0.1,Y,0,15,3,2,80,0,4,1,0.1,0.0
39,0,Travel_Frequently,0.0766,Sales,0.2,3,Life Sciences,1,1812,3,1,0.083,3,2,Sales Executive,4,Divorced,Medium Income,0.19188,0.2,Y,0,18,3,4,80,1,6,3,0.02,0.02
43,0,Non-Travel,0.0343,Research & Development,0.09,3,Life Sciences,1,1813,1,1,0.052,3,1,Research Scientist,3,Single,Low Income,0.24978,0.4,Y,0,13,3,3,80,0,2,2,0.03,0.01
41,0,Travel_Rarely,0.0447,Research & Development,0.05,3,Life Sciences,1,1814,2,1,0.085,4,2,Healthcare Representative,2,Single,High Income,0.1553,0.3,Y,0,12,3,1,80,0,3,1,0.03,0.01
41,0,Travel_Rarely,0.0796,Sales,0.04,1,Marketing,1,1815,3,0,0.081,3,3,Sales Executive,3,Divorced,High Income,0.26458,0.0,Y,1,13,3,4,80,1,3,4,0.22,0.12
30,0,Travel_Rarely,0.1092,Research & Development,0.1,3,Medical,1,1816,1,0,0.064,3,3,Manufacturing Director,3,Single,High Income,0.02739,0.9,Y,0,14,3,2,80,0,3,3,0.07,0.0
26,1,Travel_Rarely,0.092,Human Resources,0.2,2,Medical,1,1818,4,0,0.069,3,1,Human Resources,2,Married,Low Income,0.06889,0.0,Y,1,11,3,3,80,0,3,3,0.05,0.01
46,1,Travel_Rarely,0.0261,Research & Development,0.21,2,Medical,1,1821,4,0,0.066,3,2,Healthcare Representative,2,Married,High Income,0.10842,0.4,Y,0,22,3,4,80,1,2,4,0.09,0.03
40,0,Travel_Rarely,0.1194,Research & Development,0.01,3,Life Sciences,1,1822,3,0,0.052,3,2,Healthcare Representative,4,Divorced,Medium Income,0.0906,0.4,Y,0,17,3,4,80,1,3,3,0.05,0.0
34,0,Travel_Rarely,0.081,Sales,0.08,2,Technical Degree,1,1823,2,1,0.092,4,2,Sales Executive,3,Married,High Income,0.22128,0.1,Y,0,21,3,3,80,2,5,3,0.1,0.04
58,0,Non-Travel,0.035,Sales,0.02,3,Medical,1,1824,2,1,0.052,3,4,Manager,2,Divorced,High Income,0.22577,0.4,Y,0,22,3,4,80,1,0,2,0.16,0.12
35,0,Travel_Rarely,0.0185,Research & Development,0.23,4,Medical,1,1826,2,1,0.091,1,1,Laboratory Technician,3,Married,Low Income,0.09696,0.0,Y,0,16,3,2,80,1,2,4,0.05,0.0
47,0,Travel_Rarely,0.1001,Research & Development,0.04,3,Life Sciences,1,1827,3,0,0.092,2,3,Manufacturing Director,2,Divorced,High Income,0.19271,0.8,Y,1,12,3,3,80,1,4,3,0.22,0.12
40,0,Travel_Rarely,0.075,Research & Development,0.12,3,Life Sciences,1,1829,2,0,0.047,3,2,Healthcare Representative,1,Divorced,Medium Income,0.10748,0.2,Y,0,12,3,2,80,1,3,3,0.07,0.07
54,0,Travel_Rarely,0.0431,Research & Development,0.07,4,Medical,1,1830,4,0,0.068,3,2,Research Scientist,4,Married,High Income,0.15696,0.4,Y,0,15,3,2,80,1,2,2,0.07,0.01
31,0,Travel_Frequently,0.1125,Sales,0.07,4,Marketing,1,1833,1,0,0.068,3,3,Sales Executive,1,Married,High Income,0.08277,0.2,Y,0,14,3,4,80,2,3,3,0.03,0.02
28,0,Travel_Rarely,0.1217,Research & Development,0.01,3,Medical,1,1834,3,0,0.067,3,1,Research Scientist,1,Married,Low Income,0.12719,0.1,Y,0,25,3,3,80,1,3,3,0.03,0.01
38,0,Travel_Rarely,0.0723,Sales,0.02,4,Marketing,1,1835,2,0,0.077,1,2,Sales Representative,4,Married,Medium Income,0.04244,0.2,Y,1,20,3,1,80,2,4,2,0.04,0.0
26,0,Travel_Rarely,0.0572,Sales,0.1,3,Medical,1,1836,3,1,0.046,3,2,Sales Executive,4,Single,Medium Income,0.09125,0.1,Y,0,13,3,1,80,0,4,3,0.05,0.01
58,0,Travel_Frequently,0.1216,Research & Development,0.15,4,Life Sciences,1,1837,1,1,0.087,3,4,Research Director,3,Married,High Income,0.21624,0.2,Y,1,14,3,2,80,0,3,3,0.02,0.02
18,0,Non-Travel,0.1431,Research & Development,0.14,3,Medical,1,1839,2,0,0.033,3,1,Research Scientist,3,Single,Low Income,0.08018,0.1,Y,0,16,3,3,80,0,4,1,0.0,0.0
31,1,Travel_Rarely,0.0359,Human Resources,0.18,5,Human Resources,1,1842,4,1,0.089,4,1,Human Resources,1,Married,Low Income,0.21495,0.0,Y,0,17,3,3,80,0,4,3,0.01,0.0
29,1,Travel_Rarely,0.035,Human Resources,0.13,3,Human Resources,1,1844,1,1,0.056,2,1,Human Resources,1,Divorced,Low Income,0.03157,0.4,Y,1,15,3,4,80,3,3,3,0.02,0.02
45,0,Non-Travel,0.0589,Sales,0.02,4,Life Sciences,1,1845,3,0,0.067,3,2,Sales Executive,3,Married,Medium Income,0.19665,0.4,Y,0,22,3,2,80,2,3,4,0.08,0.05
36,0,Travel_Rarely,0.043,Research & Development,0.02,4,Other,1,1847,4,0,0.073,3,2,Research Scientist,2,Married,High Income,0.19573,0.4,Y,1,22,3,4,80,1,2,3,0.01,0.0
43,0,Travel_Frequently,0.1422,Sales,0.02,4,Life Sciences,1,1849,1,1,0.092,3,2,Sales Executive,4,Married,Medium Income,0.19246,0.1,Y,0,20,3,3,80,1,5,3,0.07,0.07
27,0,Travel_Frequently,0.1297,Research & Development,0.05,2,Life Sciences,1,1850,4,0,0.053,3,1,Laboratory Technician,4,Single,Low Income,0.19826,0.0,Y,1,14,3,3,80,0,3,2,0.05,0.0
29,0,Travel_Frequently,0.0574,Research & Development,0.2,1,Medical,1,1852,4,1,0.04,3,1,Laboratory Technician,4,Married,Medium Income,0.07003,0.1,Y,0,13,3,2,80,0,3,4,0.11,0.03
32,0,Travel_Frequently,0.1318,Sales,0.1,4,Marketing,1,1853,4,1,0.079,3,2,Sales Executive,4,Single,Medium Income,0.26075,0.8,Y,0,13,3,3,80,0,2,4,0.0,0.0
42,0,Non-Travel,0.0355,Research & Development,0.1,4,Technical Degree,1,1854,3,1,0.038,3,1,Research Scientist,3,Married,Low Income,0.06161,0.3,Y,0,22,3,2,80,2,1,2,0.06,0.03
47,0,Travel_Rarely,0.0207,Research & Development,0.09,4,Life Sciences,1,1856,2,0,0.064,3,1,Laboratory Technician,3,Single,Low Income,0.05411,0.4,Y,0,12,3,3,80,0,2,3,0.02,0.02
46,0,Travel_Rarely,0.0706,Research & Development,0.02,2,Life Sciences,1,1857,4,1,0.082,3,3,Manufacturing Director,4,Divorced,High Income,0.19989,0.3,Y,0,14,3,3,80,1,4,2,0.09,0.04
28,0,Non-Travel,0.028,Human Resources,0.01,2,Life Sciences,1,1858,3,1,0.043,3,1,Human Resources,4,Divorced,Low Income,0.10494,0.1,Y,0,15,3,2,80,1,2,3,0.03,0.02
29,0,Travel_Rarely,0.0726,Research & Development,0.29,1,Life Sciences,1,1859,4,1,0.093,1,2,Healthcare Representative,3,Divorced,Medium Income,0.21143,0.8,Y,0,17,3,4,80,2,3,3,0.07,0.01
42,0,Travel_Rarely,0.1142,Research & Development,0.08,3,Life Sciences,1,1860,4,1,0.081,3,1,Laboratory Technician,3,Single,Medium Income,0.13624,0.4,Y,0,13,3,4,80,0,3,3,0.0,0.0
32,1,Travel_Rarely,0.0414,Sales,0.02,4,Marketing,1,1862,3,1,0.082,2,2,Sales Executive,2,Single,High Income,0.26186,0.7,Y,1,12,3,3,80,0,3,2,0.02,0.02
46,0,Travel_Rarely,0.1319,Sales,0.03,3,Technical Degree,1,1863,1,0,0.045,4,4,Sales Executive,1,Divorced,High Income,0.07739,0.2,Y,0,12,3,4,80,1,5,3,0.19,0.02
27,0,Travel_Rarely,0.0728,Sales,0.23,1,Medical,1,1864,2,0,0.036,2,2,Sales Representative,3,Married,Low Income,0.07018,0.1,Y,0,21,3,4,80,1,5,3,0.09,0.05
29,0,Travel_Rarely,0.0352,Human Resources,0.06,1,Medical,1,1865,4,1,0.087,2,1,Human Resources,2,Married,Low Income,0.15434,0.1,Y,0,11,3,4,80,0,3,3,0.01,0.0
43,0,Travel_Rarely,0.0823,Research & Development,0.06,3,Medical,1,1866,1,0,0.081,2,5,Manager,3,Married,High Income,0.22539,0.7,Y,0,13,3,4,80,0,2,3,0.16,0.06
48,0,Travel_Rarely,0.1224,Research & Development,0.1,3,Life Sciences,1,1867,4,1,0.091,2,5,Research Director,2,Married,High Income,0.13583,0.4,Y,0,12,3,4,80,0,3,3,0.22,0.12
29,1,Travel_Frequently,0.0459,Research & Development,0.24,2,Life Sciences,1,1868,4,1,0.073,2,1,Research Scientist,4,Single,Low Income,0.14753,0.1,Y,1,24,3,2,80,0,3,2,0.01,0.01
46,1,Travel_Rarely,0.1254,Sales,0.1,3,Life Sciences,1,1869,3,0,0.064,3,3,Sales Executive,2,Married,High Income,0.14011,0.5,Y,0,21,3,3,80,3,2,3,0.08,0.0
27,0,Travel_Frequently,0.1131,Research & Development,0.15,3,Life Sciences,1,1870,4,0,0.077,2,1,Research Scientist,1,Married,Medium Income,0.23844,0.0,Y,0,19,3,4,80,1,2,2,0.07,0.07
39,0,Travel_Rarely,0.0835,Research & Development,0.19,4,Other,1,1871,4,1,0.041,3,2,Research Scientist,4,Divorced,Medium Income,0.05141,0.8,Y,0,14,3,2,80,3,2,3,0.02,0.02
55,0,Travel_Rarely,0.0836,Research & Development,0.02,4,Technical Degree,1,1873,2,1,0.098,2,1,Research Scientist,4,Married,Low Income,0.07975,0.8,Y,0,20,3,2,80,1,2,4,0.05,0.0
28,0,Travel_Rarely,0.1172,Sales,0.03,3,Medical,1,1875,2,0,0.078,3,1,Sales Representative,2,Married,Low Income,0.03692,0.1,Y,0,19,3,4,80,1,3,3,0.01,0.0
30,1,Travel_Rarely,0.0945,Sales,0.09,3,Medical,1,1876,2,1,0.089,3,1,Sales Representative,4,Single,Low Income,0.16019,0.1,Y,0,13,3,3,80,0,3,2,0.01,0.0
22,1,Travel_Rarely,0.0391,Research & Development,0.07,1,Life Sciences,1,1878,4,1,0.075,3,1,Research Scientist,2,Single,Low Income,0.26092,0.1,Y,1,23,3,1,80,0,2,3,0.01,0.0
36,0,Travel_Rarely,0.1266,Sales,0.1,4,Technical Degree,1,1880,2,0,0.063,2,2,Sales Executive,3,Married,Medium Income,0.0606,0.1,Y,1,13,3,1,80,1,4,3,0.1,0.01
31,0,Travel_Rarely,0.0311,Research & Development,0.2,3,Life Sciences,1,1881,2,1,0.089,3,2,Laboratory Technician,3,Divorced,Medium Income,0.18624,0.1,Y,0,11,3,1,80,1,2,3,0.1,0.0
34,0,Travel_Rarely,0.148,Sales,0.04,3,Life Sciences,1,1882,3,1,0.064,3,3,Sales Executive,4,Married,High Income,0.24444,0.2,Y,1,13,3,4,80,3,3,3,0.05,0.01
29,0,Travel_Rarely,0.0592,Research & Development,0.07,3,Life Sciences,1,1883,4,1,0.059,3,1,Laboratory Technician,1,Single,Low Income,0.19384,0.3,Y,0,14,3,2,80,0,2,3,0.03,0.01
37,0,Travel_Rarely,0.0783,Research & Development,0.07,4,Medical,1,1885,4,1,0.078,3,2,Research Scientist,1,Married,Medium Income,0.13588,0.5,Y,1,22,3,3,80,1,2,3,0.05,0.0
35,0,Travel_Rarely,0.0219,Research & Development,0.16,2,Other,1,1886,4,0,0.044,2,2,Manufacturing Director,2,Married,Medium Income,0.25388,0.0,Y,1,11,3,4,80,0,2,3,0.03,0.0
45,0,Travel_Rarely,0.0556,Research & Development,0.25,2,Life Sciences,1,1888,2,0,0.093,2,2,Manufacturing Director,4,Married,Medium Income,0.23888,0.0,Y,0,13,3,4,80,2,2,2,0.09,0.03
36,0,Travel_Frequently,0.1213,Human Resources,0.02,1,Human Resources,1,1890,2,1,0.094,2,2,Human Resources,4,Single,Medium Income,0.04223,0.1,Y,0,21,3,4,80,0,2,2,0.1,0.0
40,0,Travel_Rarely,0.1137,Research & Development,0.01,4,Life Sciences,1,1892,1,1,0.098,3,4,Manager,1,Divorced,High Income,0.18991,0.2,Y,0,11,3,1,80,1,3,3,0.19,0.11
26,0,Travel_Rarely,0.0482,Research & Development,0.01,2,Life Sciences,1,1893,2,0,0.09,2,1,Research Scientist,3,Married,Low Income,0.14908,0.1,Y,1,13,3,3,80,1,3,2,0.01,0.01
27,0,Travel_Rarely,0.0511,Sales,0.02,2,Medical,1,1898,1,0,0.089,4,2,Sales Executive,3,Single,Medium Income,0.26997,0.0,Y,0,14,3,2,80,0,5,2,0.08,0.0
48,0,Travel_Frequently,0.0117,Research & Development,0.22,3,Medical,1,1900,4,0,0.058,3,4,Manager,4,Divorced,High Income,0.02437,0.3,Y,0,11,3,2,80,1,3,3,0.22,0.04
44,0,Travel_Rarely,0.017,Research & Development,0.01,4,Life Sciences,1,1903,2,1,0.078,4,2,Healthcare Representative,1,Married,Medium Income,0.09364,0.2,Y,0,15,3,4,80,1,5,3,0.02,0.02
34,1,Non-Travel,0.0967,Research & Development,0.16,4,Technical Degree,1,1905,4,1,0.085,1,1,Research Scientist,1,Married,Low Income,0.1446,0.1,Y,1,23,3,2,80,1,2,3,0.05,0.03
56,1,Travel_Rarely,0.1162,Research & Development,0.24,2,Life Sciences,1,1907,1,1,0.097,3,1,Laboratory Technician,4,Single,Low Income,0.10261,0.1,Y,0,16,3,4,80,0,3,3,0.04,0.01
36,0,Travel_Rarely,0.0335,Sales,0.17,2,Marketing,1,1908,3,1,0.033,2,2,Sales Executive,2,Married,Medium Income,0.16822,0.2,Y,0,16,3,3,80,2,1,1,0.04,0.01
41,0,Travel_Rarely,0.0337,Sales,0.08,3,Marketing,1,1909,3,0,0.054,3,2,Sales Executive,2,Married,Medium Income,0.26841,0.5,Y,0,21,3,3,80,1,3,3,0.05,0.01
42,0,Travel_Rarely,0.1396,Research & Development,0.06,3,Medical,1,1911,3,1,0.083,3,3,Research Director,1,Married,High Income,0.14842,0.9,Y,0,13,3,2,80,1,3,4,0.13,0.05
31,0,Travel_Rarely,0.1079,Sales,0.1,2,Medical,1,1912,3,0,0.086,3,2,Sales Executive,4,Divorced,High Income,0.20115,0.2,Y,1,11,3,4,80,1,2,3,0.05,0.01
34,0,Travel_Rarely,0.0735,Sales,0.03,1,Medical,1,1915,4,0,0.075,2,2,Sales Executive,4,Married,High Income,0.16495,0.3,Y,1,12,3,3,80,0,3,2,0.04,0.0
31,0,Travel_Rarely,0.0471,Research & Development,0.04,3,Medical,1,1916,1,0,0.062,4,1,Laboratory Technician,3,Divorced,Medium Income,0.16031,0.8,Y,0,12,3,2,80,1,0,2,0.02,0.02
26,0,Travel_Frequently,0.1096,Research & Development,0.06,3,Other,1,1918,3,1,0.061,4,1,Laboratory Technician,4,Married,Low Income,0.07102,0.0,Y,0,18,3,1,80,1,3,3,0.07,0.07
45,0,Travel_Frequently,0.1297,Research & Development,0.01,4,Medical,1,1922,2,1,0.044,3,2,Healthcare Representative,3,Single,Medium Income,0.14511,0.4,Y,0,12,3,3,80,0,3,3,0.04,0.0
33,0,Travel_Rarely,0.0217,Sales,0.1,4,Marketing,1,1924,2,1,0.043,3,2,Sales Executive,3,Single,Medium Income,0.1041,0.1,Y,0,14,3,2,80,0,2,2,0.1,0.0
28,0,Travel_Frequently,0.0783,Sales,0.01,2,Life Sciences,1,1927,3,1,0.042,2,2,Sales Executive,4,Married,High Income,0.19255,0.1,Y,1,12,3,3,80,1,2,3,0.07,0.0
29,1,Travel_Frequently,0.0746,Sales,0.24,3,Technical Degree,1,1928,3,1,0.045,4,1,Sales Representative,1,Single,Low Income,0.10642,0.1,Y,0,17,3,4,80,0,3,3,0.01,0.0
39,0,Non-Travel,0.1251,Sales,0.21,4,Life Sciences,1,1929,1,0,0.032,1,2,Sales Executive,3,Married,Medium Income,0.03987,0.6,Y,0,19,3,3,80,1,1,3,0.03,0.01
27,0,Travel_Rarely,0.1354,Research & Development,0.02,4,Technical Degree,1,1931,2,1,0.041,3,1,Research Scientist,2,Married,Low Income,0.06073,0.1,Y,0,11,3,3,80,1,3,2,0.05,0.01
34,0,Travel_Frequently,0.0735,Research & Development,0.22,4,Other,1,1932,3,1,0.086,2,2,Research Scientist,4,Married,Medium Income,0.26496,0.1,Y,1,15,3,2,80,0,3,3,0.15,0.06
28,1,Travel_Rarely,0.1475,Sales,0.13,2,Marketing,1,1933,4,0,0.084,3,2,Sales Executive,3,Single,High Income,0.23352,0.3,Y,1,11,3,4,80,0,0,3,0.02,0.02
47,0,Non-Travel,0.1169,Research & Development,0.14,4,Technical Degree,1,1934,3,1,0.064,3,2,Research Scientist,2,Married,Medium Income,0.02125,0.8,Y,0,18,3,3,80,1,4,4,0.08,0.01
56,0,Travel_Rarely,0.1443,Sales,0.11,5,Marketing,1,1935,4,0,0.089,2,2,Sales Executive,1,Married,Medium Income,0.20328,0.4,Y,0,16,3,3,80,1,3,3,0.0,0.0
39,0,Travel_Rarely,0.0867,Research & Development,0.09,2,Medical,1,1936,1,1,0.087,3,2,Manufacturing Director,1,Married,Medium Income,0.12315,0.1,Y,0,25,3,4,80,1,3,3,0.1,0.07
38,0,Travel_Frequently,0.1394,Research & Development,0.08,3,Medical,1,1937,4,0,0.058,2,2,Research Scientist,2,Divorced,Low Income,0.18115,0.1,Y,1,16,3,3,80,1,3,3,0.2,0.0
58,0,Travel_Rarely,0.0605,Sales,0.21,3,Life Sciences,1,1938,4,0,0.072,3,4,Manager,4,Married,High Income,0.11761,0.4,Y,1,13,3,3,80,1,2,2,0.01,0.0
32,1,Travel_Frequently,0.0238,Research & Development,0.05,2,Life Sciences,1,1939,1,0,0.047,4,1,Research Scientist,3,Single,Low Income,0.15318,0.3,Y,1,14,3,1,80,0,2,3,0.04,0.0
38,0,Travel_Rarely,0.1206,Research & Development,0.09,2,Life Sciences,1,1940,2,1,0.071,3,1,Research Scientist,4,Divorced,Medium Income,0.14293,0.2,Y,0,19,3,4,80,2,0,4,0.05,0.0
49,0,Travel_Frequently,0.1064,Research & Development,0.02,1,Life Sciences,1,1941,2,1,0.042,3,5,Research Director,4,Married,High Income,0.13738,0.3,Y,0,15,3,4,80,0,3,3,0.05,0.04
42,0,Travel_Rarely,0.0419,Sales,0.12,4,Marketing,1,1943,2,1,0.077,3,2,Sales Executive,4,Divorced,Medium Income,0.029,0.3,Y,1,12,3,3,80,2,4,3,0.0,0.0
27,1,Travel_Frequently,0.1337,Human Resources,0.22,3,Human Resources,1,1944,1,0,0.058,2,1,Human Resources,2,Married,Low Income,0.19555,0.1,Y,0,12,3,1,80,0,2,3,0.01,0.0
35,0,Travel_Rarely,0.0682,Sales,0.18,4,Medical,1,1945,2,1,0.071,3,2,Sales Executive,1,Married,Medium Income,0.15975,0.0,Y,0,16,3,4,80,1,2,1,0.05,0.0
28,0,Non-Travel,0.1103,Research & Development,0.16,3,Medical,1,1947,3,1,0.049,3,1,Research Scientist,3,Single,Low Income,0.02122,0.1,Y,0,14,3,3,80,0,3,2,0.05,0.01
31,0,Non-Travel,0.0976,Research & Development,0.03,2,Medical,1,1948,3,1,0.048,3,1,Research Scientist,1,Divorced,Low Income,0.03995,0.1,Y,1,13,3,4,80,1,3,4,0.04,0.02
36,0,Non-Travel,0.1351,Research & Development,0.09,4,Life Sciences,1,1949,1,1,0.066,4,1,Laboratory Technician,2,Married,Low Income,0.09238,0.1,Y,0,22,3,2,80,0,3,3,0.05,0.0
